sample	contig	qlen	ref	sstart	send	host_genus	host_species
B38_6_months	k141_72701_1_checkv_6105-40511/80058	34407	B27_12_months__48296_Acinetobacter_pittii__k141_53765	74025	39619	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_72701_1_checkv_6105-40511/80058	34407	B25_12_months__48296_Acinetobacter_pittii__k141_19931	6117	40523	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_72701_1_checkv_6105-40511/80058	34407	B24_12_months__48296_Acinetobacter_pittii__k141_59612	6117	40523	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_72701_1_checkv_6105-40511/80058	34407	B13_12_months__48296_Acinetobacter_pittii__k141_216396	45969	11563	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_72701_1_checkv_6105-40511/80058	34407	B10_6_months__48296_Acinetobacter_pittii__k141_3504	6037	40443	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_72701_1_checkv_6105-40511/80058	34407	B5_6_months__48296_Acinetobacter_pittii__k141_16575	6117	40523	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_72701_1_checkv_6105-40511/80058	34407	B5_12_months__48296_Acinetobacter_pittii__k141_11845	6117	40523	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_72701_1_checkv_6105-40511/80058	34407	B2_6_months__48296_Acinetobacter_pittii__k141_21848	74007	39601	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_72701_1_checkv_6105-40511/80058	34407	B2_1_month__48296_Acinetobacter_pittii__k141_17440	6117	40523	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_72701_1_checkv_6105-40511/80058	34407	B32_12_months__48296_Acinetobacter_pittii__k141_100121	1180	35565	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_72999_1_checkv_243784-304069/401948	60286	B38_6_months__214856_Alistipes_finegoldii__k141_72999	243784	304069	Alistipes	Alistipes finegoldii
B38_6_months	k141_73217_phage893_29806_54291_23_0.57	24486	B38_6_months__29363_Clostridium_paraputrificum__k141_73217	29807	54292	Clostridium	Clostridium paraputrificum
B38_6_months	k141_73217_phage893_29806_54291_23_0.57	24486	B5_6_months__29363_Clostridium_paraputrificum__k141_22303	160022	135521	Clostridium	Clostridium paraputrificum
B38_6_months	k141_73217_phage893_29806_54291_23_0.57	24486	B22_12_months__29363_Clostridium_paraputrificum__k141_30631	41260	16767	Clostridium	Clostridium paraputrificum
B38_6_months	k141_73217_phage893_29806_54291_23_0.57	24486	B16_6_months__29363_Clostridium_paraputrificum__k141_52438	25241	49734	Clostridium	Clostridium paraputrificum
B38_6_months	k141_73231_phage903_30872_62230_29_0.63	31359	B38_6_months__28118_Odoribacter_splanchnicus__k141_73231	30873	62231	Odoribacter	Odoribacter splanchnicus
B38_6_months	k141_73345_1_checkv_8241-29458/69698	21218	B38_6_months__395631_Phytobacter_diazotrophicus__k141_73345	8241	29458	Phytobacter	Phytobacter diazotrophicus
B38_6_months	k141_73520	53437	B38_6_months__562_Escherichia_coli__k141_73520	1	53437	Escherichia	Escherichia coli
B38_6_months	k141_73520	53437	B37_6_months__562_Escherichia_coli__k141_771	18920	72233	Escherichia	Escherichia coli
B38_6_months	k141_75785	17874	B38_6_months__395631_Phytobacter_diazotrophicus__k141_75785	1	17874	Phytobacter	Phytobacter diazotrophicus
B38_6_months	k141_76004	19422	B38_6_months__454154_Paraprevotella_clara__k141_76004	1	19422	Paraprevotella	Paraprevotella clara
B38_6_months	k141_76848_1_checkv_35836-46506/46506	10671	B38_6_months__48296_Acinetobacter_pittii__k141_76848	35836	46506	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_77303_phage677_58111_100731_50_0.64	42621	B38_6_months__29363_Clostridium_paraputrificum__k141_77303	58112	100732	Clostridium	Clostridium paraputrificum
B38_6_months	k141_77468	18118	B9_6_months__573_Klebsiella_pneumoniae__k141_42604	93266	75154	Klebsiella	Klebsiella pneumoniae
B38_6_months	k141_77468	18118	B2_6_months__573_Klebsiella_pneumoniae__k141_23522	93266	75154	Klebsiella	Klebsiella pneumoniae
B38_6_months	k141_77468	18118	B35_1_month__573_Klebsiella_pneumoniae__k141_4836	223	18335	Klebsiella	Klebsiella pneumoniae
B38_6_months	k141_77468	18118	B19_12_months__573_Klebsiella_pneumoniae__k141_85260	4784	22896	Klebsiella	Klebsiella pneumoniae
B38_6_months	k141_77468	18118	B38_6_months__244366_Klebsiella_variicola__k141_77468	1	18118	Klebsiella	Klebsiella variicola
B38_6_months	k141_77468	18118	B26_6_months__244366_Klebsiella_variicola__k141_11069	1	18117	Klebsiella	Klebsiella variicola
B38_6_months	k141_77468	18118	B39_6_months__244366_Klebsiella_variicola__k141_11653	15495	33612	Klebsiella	Klebsiella variicola
B38_6_months	k141_77468	18118	B5_12_months__244366_Klebsiella_variicola__k141_3921	20102	1983	Klebsiella	Klebsiella variicola
B38_6_months	k141_77538_phage758_79693_105867_26_0.61	26175	B38_6_months__261299_Intestinibacter_bartlettii__k141_77538	79694	105868	Intestinibacter	Intestinibacter bartlettii
B38_6_months	k141_77538_phage758_79693_105867_26_0.61	26175	B31_12_months__261299_Intestinibacter_bartlettii__k141_27703	28196	2022	Intestinibacter	Intestinibacter bartlettii
B38_6_months	k141_78136	39222	B38_6_months__39950_Dialister_pneumosintes__k141_78136	1	39222	Dialister	Dialister pneumosintes
B38_6_months	k141_78836	16543	B2_1_month__573_Klebsiella_pneumoniae__k141_12980	1252	16287	Klebsiella	Klebsiella pneumoniae
B38_6_months	k141_78836	16543	B2_6_months__573_Klebsiella_pneumoniae__k141_60862	71061	86097	Klebsiella	Klebsiella pneumoniae
B38_6_months	k141_78836	16543	B9_6_months__573_Klebsiella_pneumoniae__k141_23498	79527	64488	Klebsiella	Klebsiella pneumoniae
B38_6_months	k141_78836	16543	B22_12_months__573_Klebsiella_pneumoniae__k141_99772	3215	18250	Klebsiella	Klebsiella pneumoniae
B38_6_months	k141_78836	16543	B19_6_months__573_Klebsiella_pneumoniae__k141_17586	28608	13569	Klebsiella	Klebsiella pneumoniae
B38_6_months	k141_78836	16543	B41_12_months__573_Klebsiella_pneumoniae__k141_10439	16730	1690	Klebsiella	Klebsiella pneumoniae
B38_6_months	k141_78836	16543	B35_1_month__573_Klebsiella_pneumoniae__k141_15298	29243	14216	Klebsiella	Klebsiella pneumoniae
B38_6_months	k141_78836	16543	B10_6_months__573_Klebsiella_pneumoniae__k141_19977	16277	1252	Klebsiella	Klebsiella pneumoniae
B38_6_months	k141_78836	16543	B4_12_months__573_Klebsiella_pneumoniae__k141_17414	16516	1547	Klebsiella	Klebsiella pneumoniae
B38_6_months	k141_78836	16543	B38_6_months__244366_Klebsiella_variicola__k141_78836	1	16543	Klebsiella	Klebsiella variicola
B38_6_months	k141_78836	16543	B39_6_months__244366_Klebsiella_variicola__k141_5000	273111	289374	Klebsiella	Klebsiella variicola
B38_6_months	k141_78836	16543	B5_12_months__244366_Klebsiella_variicola__k141_2089	27329	11066	Klebsiella	Klebsiella variicola
B38_6_months	k141_78836	16543	B23_12_months__244366_Klebsiella_variicola__k141_95406	85	16348	Klebsiella	Klebsiella variicola
B38_6_months	k141_78836	16543	B26_6_months__244366_Klebsiella_variicola__k141_9782	20267	5223	Klebsiella	Klebsiella variicola
B38_6_months	k141_79798_phage258_1_12682_11_0.71	12682	B38_6_months__165185_uncultured_Eubacterium_sp.__k141_79798	2	12683	Eubacterium	uncultured Eubacterium sp.
B38_6_months	k141_79966_1_checkv_25533-58986/84100	33454	B39_6_months__48296_Acinetobacter_pittii__k141_21462	136047	169500	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_79966_1_checkv_25533-58986/84100	33454	B39_1_month__48296_Acinetobacter_pittii__k141_41743	136404	169857	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_79966_1_checkv_25533-58986/84100	33454	B38_6_months__48296_Acinetobacter_pittii__k141_79966	25533	58986	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_79966_1_checkv_25533-58986/84100	33454	B37_6_months__48296_Acinetobacter_pittii__k141_494	58712	25259	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_79966_1_checkv_25533-58986/84100	33454	B35_12_months__48296_Acinetobacter_pittii__k141_11724	58031	24578	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_79966_1_checkv_25533-58986/84100	33454	B32_12_months__48296_Acinetobacter_pittii__k141_36697	38538	71991	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_79966_1_checkv_25533-58986/84100	33454	B31_6_months__48296_Acinetobacter_pittii__k141_2984	60147	26694	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_79966_1_checkv_25533-58986/84100	33454	B31_1_month__48296_Acinetobacter_pittii__k141_1371	135806	169259	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_79966_1_checkv_25533-58986/84100	33454	B27_12_months__48296_Acinetobacter_pittii__k141_43993	58028	24575	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_79966_1_checkv_25533-58986/84100	33454	B24_12_months__48296_Acinetobacter_pittii__k141_14397	58032	24579	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_79966_1_checkv_25533-58986/84100	33454	B13_12_months__48296_Acinetobacter_pittii__k141_153754	33595	142	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_79966_1_checkv_25533-58986/84100	33454	B5_6_months__48296_Acinetobacter_pittii__k141_2149	58032	24579	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_79966_1_checkv_25533-58986/84100	33454	B2_6_months__1311774_Acinetobacter_pittii__k141_4920	63605	30152	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_79966_1_checkv_25533-58986/84100	33454	B2_1_month__48296_Acinetobacter_pittii__k141_1263	120371	153824	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_81351	76522	B38_6_months__562_Escherichia_coli__k141_81351	1	76522	Escherichia	Escherichia coli
B38_6_months	k141_81351	76522	B37_6_months__562_Escherichia_coli__k141_6665	377455	301073	Escherichia	Escherichia coli
B38_6_months	k141_81754	30565	B38_6_months__1118058_Actinomyces_sp._ph3__k141_81754	1	30565	Actinomyces	Actinomyces sp. ph3
B38_6_months	k141_81754	30565	B24_12_months__1118058_Actinomyces_sp._ph3__k141_21902	99023	129585	Actinomyces	Actinomyces sp. ph3
B38_6_months	k141_81754	30565	B37_6_months__249061_uncultured_Actinomyces_sp.__k141_2415	834643	864367	Actinomyces	uncultured Actinomyces sp.
B38_6_months	k141_81754	30565	B36_6_months__249061_uncultured_Actinomyces_sp.__k141_18501	109784	80060	Actinomyces	uncultured Actinomyces sp.
B38_6_months	k141_81754	30565	B15_6_months__249061_uncultured_Actinomyces_sp.__k141_7003	109330	79606	Actinomyces	uncultured Actinomyces sp.
B38_6_months	k141_81754	30565	B16_6_months__249061_uncultured_Actinomyces_sp.__k141_5140	109764	80040	Actinomyces	uncultured Actinomyces sp.
B38_6_months	k141_81754	30565	B9_6_months__249061_uncultured_Actinomyces_sp.__k141_1237	29933	209	Actinomyces	uncultured Actinomyces sp.
B38_6_months	k141_82373_1_checkv_9257-33662/33662	24406	B15_12_months__47715_Lacticaseibacillus_rhamnosus__k141_34824	2995	26021	Lacticaseibacillus	Lacticaseibacillus rhamnosus
B38_6_months	k141_82546	13320	B5_12_months__43675_Rothia_mucilaginosa__k141_48822	1329	14615	Rothia	Rothia mucilaginosa
B38_6_months	k141_82546	13320	B2_6_months__43675_Rothia_mucilaginosa__k141_59363	87336	100619	Rothia	Rothia mucilaginosa
B38_6_months	k141_8313_phage811_32535_48037_18_0.55	15503	B38_6_months__29363_Clostridium_paraputrificum__k141_8313	32536	48038	Clostridium	Clostridium paraputrificum
B38_6_months	k141_8313_phage811_32535_48037_18_0.55	15503	B16_6_months__29363_Clostridium_paraputrificum__k141_18620	41835	26356	Clostridium	Clostridium paraputrificum
B38_6_months	k141_8313_phage811_32535_48037_18_0.55	15503	B5_6_months__29363_Clostridium_paraputrificum__k141_37989	283948	268468	Clostridium	Clostridium paraputrificum
B38_6_months	k141_83398_phage967_1_31339_30_0.64	31339	B31_1_month__1559_Clostridium_tertium__k141_6925	6491	37848	Clostridium	Clostridium tertium
B38_6_months	k141_8428	33024	B38_6_months__1680_Bifidobacterium_adolescentis__k141_8428	1	33024	Bifidobacterium	Bifidobacterium adolescentis
B38_6_months	k141_8428	33024	B34_12_months__1680_Bifidobacterium_adolescentis__k141_59809	35356	2340	Bifidobacterium	Bifidobacterium adolescentis
B38_6_months	k141_8428	33024	B39_1_month__1150423_Bifidobacterium_dentium__k141_16067	1	32807	Bifidobacterium	Bifidobacterium dentium
B38_6_months	k141_84282_phage156_201_78914_74_0.63	78714	B38_6_months__29363_Clostridium_paraputrificum__k141_84282	202	78915	Clostridium	Clostridium paraputrificum
B38_6_months	k141_84320_phage188_23041_50649_31_0.71	27609	B38_6_months__29363_Clostridium_paraputrificum__k141_84320	23042	50650	Clostridium	Clostridium paraputrificum
B38_6_months	k141_84320_phage188_23041_50649_31_0.71	27609	B5_6_months__29363_Clostridium_paraputrificum__k141_37989	91590	119189	Clostridium	Clostridium paraputrificum
B38_6_months	k141_84320_phage188_23041_50649_31_0.71	27609	B16_6_months__29363_Clostridium_paraputrificum__k141_41807	105262	77671	Clostridium	Clostridium paraputrificum
B38_6_months	k141_84969_phage325_21432_40106_17_0.58	18675	B38_6_months__1351_Enterococcus_faecalis__k141_84969	21433	40107	Enterococcus	Enterococcus faecalis
B38_6_months	k141_85325_phage376_281_11616_11_0.61	11336	B9_12_months__360807_Roseburia_inulinivorans__k141_80108	14400	3065	Roseburia	Roseburia inulinivorans
B38_6_months	k141_85325_phage376_281_11616_11_0.61	11336	B38_6_months__512314_uncultured_Roseburia_sp.__k141_85325	282	11617	Roseburia	uncultured Roseburia sp.
B38_6_months	k141_85325_phage376_281_11616_11_0.61	11336	B13_12_months__512314_uncultured_Roseburia_sp.__k141_17606	14446	3111	Roseburia	uncultured Roseburia sp.
B38_6_months	k141_85987	16891	B29_6_months__1660_Schaalia_odontolytica__k141_31143	82753	99462	Schaalia	Schaalia odontolytica
B38_6_months	k141_86021_phage515_1_26493_29_0.71	26493	B38_6_months__165185_uncultured_Eubacterium_sp.__k141_86021	2	26494	Eubacterium	uncultured Eubacterium sp.
B38_6_months	k141_86503	35170	B9_12_months__360807_Roseburia_inulinivorans__k141_44920	1631	36188	Roseburia	Roseburia inulinivorans
B38_6_months	k141_86503	35170	B38_6_months__512314_uncultured_Roseburia_sp.__k141_86503	1	35170	Roseburia	uncultured Roseburia sp.
B38_6_months	k141_86503	35170	B13_12_months__512314_uncultured_Roseburia_sp.__k141_172381	34536	1	Roseburia	uncultured Roseburia sp.
B38_6_months	k141_87820_phage872_1_12061_17_0.66	12061	B38_6_months__261299_Intestinibacter_bartlettii__k141_87820	2	12062	Intestinibacter	Intestinibacter bartlettii
B38_6_months	k141_88906_1_checkv_44092-82709/202940	38618	B38_6_months__571_Klebsiella_oxytoca__k141_88906	44092	82709	Klebsiella	Klebsiella oxytoca
B38_6_months	k141_89009	11271	B9_12_months__360807_Roseburia_inulinivorans__k141_99206	3054	14324	Roseburia	Roseburia inulinivorans
B38_6_months	k141_89009	11271	B13_12_months__512314_uncultured_Roseburia_sp.__k141_129936	10331	1	Roseburia	uncultured Roseburia sp.
B38_6_months	k141_8908	87632	B38_6_months__48296_Acinetobacter_pittii__k141_8908	1	87632	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_89156_1_checkv_1-35242/48016	35242	B38_6_months__48296_Acinetobacter_pittii__k141_89156	1	35242	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_89156_1_checkv_1-35242/48016	35242	B37_6_months__48296_Acinetobacter_pittii__k141_13508	47997	12756	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_89156_1_checkv_1-35242/48016	35242	B31_6_months__48296_Acinetobacter_pittii__k141_19204	114748	79507	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_89156_1_checkv_1-35242/48016	35242	B25_12_months__48296_Acinetobacter_pittii__k141_67875	55	35296	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_89156_1_checkv_1-35242/48016	35242	B24_12_months__48296_Acinetobacter_pittii__k141_116620	11	35252	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_89156_1_checkv_1-35242/48016	35242	B35_12_months__48296_Acinetobacter_pittii__k141_94833	6	35247	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_89156_1_checkv_1-35242/48016	35242	B2_6_months__48296_Acinetobacter_pittii__k141_67068	1	35221	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_89156_1_checkv_1-35242/48016	35242	B27_12_months__48296_Acinetobacter_pittii__k141_86127	1	35220	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_89156_1_checkv_1-35242/48016	35242	B39_1_month__48296_Acinetobacter_pittii__k141_26388	114751	79535	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_89156_1_checkv_1-35242/48016	35242	B10_6_months__48296_Acinetobacter_pittii__k141_9950	47982	12775	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_89156_1_checkv_1-35242/48016	35242	B5_12_months__48296_Acinetobacter_pittii__k141_85101	1	35194	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_89156_1_checkv_1-35242/48016	35242	B5_6_months__48296_Acinetobacter_pittii__k141_39540	1	35188	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_89156_1_checkv_1-35242/48016	35242	B31_1_month__48296_Acinetobacter_pittii__k141_15161	1	35168	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_89156_1_checkv_1-35242/48016	35242	B2_1_month__48296_Acinetobacter_pittii__k141_26884	1	35168	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_90000	13852	B38_6_months__244366_Klebsiella_variicola__k141_90000	1	13852	Klebsiella	Klebsiella variicola
B38_6_months	k141_9012_1_checkv_12911-115211/115211	102301	B38_6_months__29363_Clostridium_paraputrificum__k141_9012	12911	115211	Clostridium	Clostridium paraputrificum
B38_6_months	k141_9145_phage926_36517_46985_11_0.53	10469	B13_12_months__1262882_Eubacterium_sp._CAG:180__k141_23993	63825	74292	Eubacterium	Eubacterium sp. CAG:180
B38_6_months	k141_92016_1_checkv_225570-303636/333616	78067	B38_6_months__2107999_Lactobacillus_paragasseri__k141_92016	225570	303636	Lactobacillus	Lactobacillus paragasseri
B38_6_months	k141_92382	14442	B40_12_months__418240_Blautia_wexlerae__k141_49461	14443	2	Blautia	Blautia wexlerae
B38_6_months	k141_92511_phage802_7312_25968_23_0.73	18657	B39_6_months__48296_Acinetobacter_pittii__k141_45732	133469	152125	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_92511_phage802_7312_25968_23_0.73	18657	B38_6_months__48296_Acinetobacter_pittii__k141_92511	7313	25969	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_92511_phage802_7312_25968_23_0.73	18657	B32_12_months__48296_Acinetobacter_pittii__k141_101095	126327	144983	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_92511_phage802_7312_25968_23_0.73	18657	B5_12_months__48296_Acinetobacter_pittii__k141_91788	32727	51383	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_92511_phage803_38978_71450_42_0.67	32473	B38_6_months__48296_Acinetobacter_pittii__k141_92511	38979	71451	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_92511_phage803_38978_71450_42_0.67	32473	B31_12_months__48296_Acinetobacter_pittii__k141_4285	17341	49813	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_92511_phage803_38978_71450_42_0.67	32473	B5_12_months__48296_Acinetobacter_pittii__k141_91788	64393	96865	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_92511_phage803_38978_71450_42_0.67	32473	B2_1_month__48296_Acinetobacter_pittii__k141_43994	17910	50382	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_92511_phage803_38978_71450_42_0.67	32473	B39_6_months__48296_Acinetobacter_pittii__k141_45732	1	31632	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_92511_phage805_87780_100388_22_0.62	12609	B39_6_months__48296_Acinetobacter_pittii__k141_45732	47962	60570	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_92511_phage805_87780_100388_22_0.62	12609	B38_6_months__48296_Acinetobacter_pittii__k141_92511	87781	100389	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_92511_phage805_87780_100388_22_0.62	12609	B32_12_months__48296_Acinetobacter_pittii__k141_101095	40820	53428	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_92511_phage805_87780_100388_22_0.62	12609	B31_12_months__48296_Acinetobacter_pittii__k141_4285	66143	78751	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_92511_phage805_87780_100388_22_0.62	12609	B5_12_months__48296_Acinetobacter_pittii__k141_91788	113195	125803	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_92511_phage805_87780_100388_22_0.62	12609	B2_1_month__48296_Acinetobacter_pittii__k141_43994	66712	79320	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_92511_phage806_106314_117715_25_0.57	11402	B39_6_months__48296_Acinetobacter_pittii__k141_45732	66496	77897	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_92511_phage806_106314_117715_25_0.57	11402	B38_6_months__48296_Acinetobacter_pittii__k141_92511	106315	117716	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_92511_phage806_106314_117715_25_0.57	11402	B32_12_months__48296_Acinetobacter_pittii__k141_101095	59354	70755	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_92511_phage806_106314_117715_25_0.57	11402	B31_12_months__48296_Acinetobacter_pittii__k141_4285	84677	96078	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_92511_phage806_106314_117715_25_0.57	11402	B5_12_months__48296_Acinetobacter_pittii__k141_91788	131729	143130	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_92511_phage806_106314_117715_25_0.57	11402	B2_1_month__48296_Acinetobacter_pittii__k141_43994	85246	96647	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_92511_phage808_127134_137174_18_0.59	10041	B39_6_months__48296_Acinetobacter_pittii__k141_45732	87316	97356	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_92511_phage808_127134_137174_18_0.59	10041	B38_6_months__48296_Acinetobacter_pittii__k141_92511	127135	137175	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_92511_phage808_127134_137174_18_0.59	10041	B32_12_months__48296_Acinetobacter_pittii__k141_101095	80174	90214	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_92511_phage808_127134_137174_18_0.59	10041	B31_12_months__48296_Acinetobacter_pittii__k141_4285	105497	115537	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_92511_phage808_127134_137174_18_0.59	10041	B5_12_months__48296_Acinetobacter_pittii__k141_91788	152549	162589	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_92511_phage808_127134_137174_18_0.59	10041	B2_1_month__48296_Acinetobacter_pittii__k141_43994	106066	116106	Acinetobacter	Acinetobacter pittii
B38_6_months	k141_9651	19096	B38_6_months__395631_Phytobacter_diazotrophicus__k141_9651	1	19096	Phytobacter	Phytobacter diazotrophicus
B38_6_months	k141_976_phage116_3_10766_13_0.7	10764	B38_6_months__29363_Clostridium_paraputrificum__k141_976	4	10767	Clostridium	Clostridium paraputrificum
B38_6_months	k141_976_phage116_3_10766_13_0.7	10764	B31_1_month__1559_Clostridium_tertium__k141_1877	11554	804	Clostridium	Clostridium tertium
B38_6_months	k141_976_phage116_3_10766_13_0.7	10764	B40_12_months__1559_Clostridium_tertium__k141_71776	7118	17868	Clostridium	Clostridium tertium
B38_6_months	k141_976_phage119_62816_81555_19_0.57	18740	B38_6_months__29363_Clostridium_paraputrificum__k141_976	62817	81556	Clostridium	Clostridium paraputrificum
B38_6_months	k141_976_phage119_62816_81555_19_0.57	18740	B5_6_months__29363_Clostridium_paraputrificum__k141_2736	75721	94451	Clostridium	Clostridium paraputrificum
B38_6_months	k141_976_phage119_62816_81555_19_0.57	18740	B35_1_month__29363_Clostridium_paraputrificum__k141_12979	46926	65687	Clostridium	Clostridium paraputrificum
B39_1_month	k141_10132_phage118_1_11342_19_0.74	11342	B39_6_months__137838_Clostridium_neonatale__k141_547	133	11413	Clostridium	Clostridium neonatale
B39_1_month	k141_10132_phage118_1_11342_19_0.74	11342	B1_6_months__137838_Clostridium_neonatale__k141_6833	8	11347	Clostridium	Clostridium neonatale
B39_1_month	k141_10132_phage118_1_11342_19_0.74	11342	B3_6_months__137838_Clostridium_neonatale__k141_13444	19126	8568	Clostridium	Clostridium neonatale
B39_1_month	k141_10132_phage118_1_11342_19_0.74	11342	B19_6_months__137838_Clostridium_neonatale__k141_16600	21246	10747	Clostridium	Clostridium neonatale
B39_1_month	k141_10882_1_checkv_181044-221412/412309	40369	B39_1_month__817_Bacteroides_fragilis__k141_10882	181044	221412	Bacteroides	Bacteroides fragilis
B39_1_month	k141_1090	28210	B11_12_months__371601_Bacteroides_xylanisolvens__k141_35845	65848	37778	Bacteroides	Bacteroides xylanisolvens
B39_1_month	k141_11267_phage286_2_17094_22_0.77	17093	B39_6_months__137838_Clostridium_neonatale__k141_14650	17545	453	Clostridium	Clostridium neonatale
B39_1_month	k141_11267_phage286_2_17094_22_0.77	17093	B39_1_month__137838_Clostridium_neonatale__k141_11267	3	17095	Clostridium	Clostridium neonatale
B39_1_month	k141_11267_phage286_2_17094_22_0.77	17093	B1_6_months__137838_Clostridium_neonatale__k141_39540	19488	2396	Clostridium	Clostridium neonatale
B39_1_month	k141_11267_phage286_2_17094_22_0.77	17093	B13_12_months__137838_Clostridium_neonatale__k141_45074	18805	1713	Clostridium	Clostridium neonatale
B39_1_month	k141_11267_phage286_2_17094_22_0.77	17093	B19_6_months__137838_Clostridium_neonatale__k141_9968	56011	73109	Clostridium	Clostridium neonatale
B39_1_month	k141_11267_phage286_2_17094_22_0.77	17093	B3_6_months__137838_Clostridium_neonatale__k141_27776	819	17624	Clostridium	Clostridium neonatale
B39_1_month	k141_11518_phage323_82163_122443_38_0.75	40281	B17_6_months__84112_Eggerthella_lenta__k141_1654	23420	63700	Eggerthella	Eggerthella lenta
B39_1_month	k141_11518_phage323_82163_122443_38_0.75	40281	B7_12_months__84112_Eggerthella_lenta__k141_16327	65181	25436	Eggerthella	Eggerthella lenta
B39_1_month	k141_12009_phage16_11403_32605_17_0.57	21203	B39_6_months__137838_Clostridium_neonatale__k141_12670	56774	35572	Clostridium	Clostridium neonatale
B39_1_month	k141_12009_phage16_11403_32605_17_0.57	21203	B39_1_month__137838_Clostridium_neonatale__k141_12009	11404	32606	Clostridium	Clostridium neonatale
B39_1_month	k141_12009_phage16_11403_32605_17_0.57	21203	B19_6_months__137838_Clostridium_neonatale__k141_51985	56819	35617	Clostridium	Clostridium neonatale
B39_1_month	k141_12009_phage16_11403_32605_17_0.57	21203	B13_12_months__137838_Clostridium_neonatale__k141_126526	56774	35572	Clostridium	Clostridium neonatale
B39_1_month	k141_12009_phage16_11403_32605_17_0.57	21203	B10_6_months__137838_Clostridium_neonatale__k141_9144	11291	32493	Clostridium	Clostridium neonatale
B39_1_month	k141_12009_phage16_11403_32605_17_0.57	21203	B3_6_months__137838_Clostridium_neonatale__k141_39798	11269	32471	Clostridium	Clostridium neonatale
B39_1_month	k141_12009_phage16_11403_32605_17_0.57	21203	B1_6_months__137838_Clostridium_neonatale__k141_43945	56774	35572	Clostridium	Clostridium neonatale
B39_1_month	k141_12433_1_checkv_44948-98927/196750	53980	B39_1_month__817_Bacteroides_fragilis__k141_12433	44948	98927	Bacteroides	Bacteroides fragilis
